,country,review_description,designation,points,price,winery,variety,region
38741,37,255,2398.0,93,1.0,12954,0.0,236
38742,12,277,15703.0,91,1.0,8030,20.0,510
38743,7,211,3580.0,86,1.0,12090,4.0,737
38744,37,276,-1.0,90,1.0,7389,4.0,811
38745,28,201,15704.0,92,1.0,6019,16.0,536
38746,3,257,15705.0,92,1.0,1021,10.0,625
38747,37,189,-1.0,88,1.0,6789,0.0,321
38748,37,182,38.0,87,1.0,9732,5.0,1360
38749,12,251,15706.0,92,1.0,11832,0.0,510
38750,12,114,15707.0,84,1.0,12461,7.0,117
38751,37,233,363.0,87,1.0,13356,19.0,263
38752,12,245,5286.0,91,1.0,5499,26.0,11
38753,37,216,-1.0,88,1.0,12221,22.0,237
38754,19,216,15708.0,85,1.0,11094,1.0,1247
38755,3,192,10391.0,88,1.0,7324,10.0,815
38756,34,197,-1.0,87,1.0,10097,19.0,860
38757,0,278,15709.0,91,1.0,8589,4.0,754
38758,37,205,99.0,87,1.0,7107,7.0,805
38759,12,161,-1.0,83,1.0,3297,11.0,63
38760,34,215,2786.0,88,1.0,189,23.0,426
38761,34,258,2861.0,86,1.0,848,25.0,860
38762,12,241,-1.0,90,1.0,5501,8.0,704
38763,37,263,15710.0,92,1.0,8243,0.0,369
38764,37,233,-1.0,90,1.0,7534,21.0,321
38765,9,186,15711.0,85,1.0,13591,1.0,964
38766,12,204,99.0,88,1.0,5896,23.0,12
38767,14,201,15712.0,84,1.0,11660,22.0,992
38768,37,251,12116.0,90,1.0,13643,7.0,399
38769,37,279,15713.0,91,1.0,9821,1.0,337
38770,37,405,12319.0,95,1.0,751,7.0,399
38771,37,211,105.0,87,1.0,6877,19.0,805
38772,12,232,4280.0,86,1.0,8003,26.0,11
38773,12,196,65.0,90,1.0,11798,7.0,204
38774,12,212,-1.0,86,1.0,3991,11.0,58
38775,12,190,8356.0,87,1.0,13887,20.0,510
38776,37,251,12116.0,90,1.0,13643,7.0,399
38777,12,238,10611.0,90,1.0,3606,21.0,78
38778,34,263,4428.0,90,1.0,12398,14.0,860
38779,37,222,9.0,91,1.0,8118,5.0,321
38780,19,304,15714.0,94,1.0,11220,2.0,939
38781,28,331,15715.0,93,1.0,1965,17.0,536
38782,12,198,-1.0,87,1.0,5674,0.0,186
38783,34,227,15716.0,92,1.0,11524,23.0,426
38784,37,454,9098.0,94,1.0,9054,7.0,399
38785,12,215,15717.0,91,1.0,11889,0.0,175
38786,37,362,-1.0,93,1.0,10697,5.0,1360
38787,12,64,-1.0,81,1.0,3159,19.0,62
38788,37,125,2418.0,82,1.0,6514,7.0,399
38789,7,242,145.0,85,1.0,14199,0.0,746
38790,37,135,15718.0,80,1.0,6543,14.0,1196
38791,12,169,177.0,87,1.0,13886,20.0,510
38792,3,230,3250.0,89,1.0,8375,10.0,815
38793,37,245,2900.0,90,1.0,8508,0.0,348
38794,37,140,3426.0,88,1.0,10513,8.0,230
38795,0,225,2490.0,83,1.0,10364,0.0,759
38796,34,295,15719.0,84,1.0,13024,14.0,861
38797,37,283,599.0,90,1.0,365,0.0,902
38798,37,396,1202.0,93,1.0,12948,0.0,367
38799,12,157,245.0,88,1.0,3351,11.0,81
38800,37,182,629.0,88,1.0,6083,5.0,1370
38801,12,91,15720.0,83,1.0,11826,0.0,208
38802,12,143,15721.0,86,1.0,8878,19.0,977
38803,37,145,11329.0,84,1.0,7311,1.0,337
38804,37,305,15722.0,92,1.0,6080,11.0,283
38805,33,222,-1.0,87,1.0,13274,13.0,513
38806,12,224,65.0,87,1.0,3929,7.0,117
38807,26,249,-1.0,88,1.0,12374,8.0,743
38808,3,204,15723.0,89,1.0,14686,10.0,815
38809,37,340,-1.0,90,1.0,11964,8.0,349
38810,12,174,-1.0,88,1.0,5790,0.0,1173
38811,37,136,105.0,85,1.0,2199,4.0,1358
38812,7,235,3229.0,86,1.0,6240,0.0,1
38813,37,341,15724.0,85,1.0,2440,11.0,1341
38814,37,179,28.0,89,1.0,9686,7.0,367
38815,12,272,15725.0,89,1.0,9907,20.0,510
38816,37,222,12404.0,89,1.0,6299,6.0,271
38817,37,236,6173.0,92,1.0,550,7.0,886
38818,12,173,4176.0,89,1.0,5264,0.0,174
38819,37,237,8063.0,90,1.0,2448,7.0,902
38820,28,270,5493.0,94,1.0,11392,16.0,536
38821,26,270,-1.0,87,1.0,14606,26.0,743
38822,19,297,15726.0,88,1.0,13072,1.0,1234
38823,37,168,-1.0,87,1.0,10346,13.0,348
38824,37,421,-1.0,92,1.0,7674,5.0,378
38825,26,222,-1.0,89,1.0,12471,8.0,743
38826,37,193,13142.0,88,1.0,13256,0.0,348
38827,19,251,15727.0,88,1.0,11881,0.0,841
38828,37,200,-1.0,82,1.0,13399,11.0,321
38829,12,195,923.0,91,1.0,14540,26.0,11
38830,37,341,15728.0,90,1.0,11726,6.0,348
38831,3,244,5883.0,91,1.0,7573,22.0,620
38832,37,331,15729.0,90,1.0,954,5.0,321
38833,37,291,-1.0,92,1.0,128,21.0,250
38834,0,261,12657.0,89,1.0,9574,5.0,754
38835,37,184,-1.0,87,1.0,8603,0.0,348
38836,37,292,12003.0,90,1.0,682,11.0,1365
38837,37,248,15730.0,91,1.0,12284,5.0,366
38838,0,234,8167.0,89,1.0,1222,4.0,754
38839,37,236,9.0,87,1.0,11655,5.0,230
38840,37,214,15731.0,83,1.0,1933,6.0,378
38841,19,174,-1.0,87,1.0,12128,2.0,939
38842,12,253,97.0,88,1.0,1333,20.0,510
38843,37,227,177.0,87,1.0,12168,20.0,298
38844,12,143,-1.0,85,1.0,2511,11.0,63
38845,37,203,15732.0,86,1.0,11871,6.0,337
38846,3,387,6457.0,92,1.0,1546,22.0,620
38847,12,154,15733.0,91,1.0,13887,20.0,510
38848,37,227,-1.0,92,1.0,1603,0.0,369
38849,37,176,15734.0,83,1.0,13316,0.0,1340
38850,14,279,1729.0,90,1.0,11962,22.0,777
38851,19,230,-1.0,89,1.0,10630,2.0,941
38852,19,253,15735.0,88,1.0,6792,2.0,941
38853,37,237,12144.0,88,1.0,7301,19.0,388
38854,12,479,15736.0,95,1.0,5415,26.0,11
38855,12,193,11202.0,90,1.0,728,20.0,510
38856,37,252,-1.0,91,1.0,12766,7.0,269
38857,19,219,14064.0,87,1.0,1812,24.0,821
38858,28,202,2996.0,88,1.0,4841,17.0,686
38859,37,68,15737.0,82,1.0,6622,1.0,244
38860,19,215,15738.0,86,1.0,14040,1.0,1247
38861,37,240,15739.0,87,1.0,7931,15.0,1358
38862,0,217,-1.0,84,1.0,415,4.0,754
38863,12,237,15740.0,88,1.0,5763,0.0,38
38864,37,228,38.0,90,1.0,788,1.0,1358
38865,26,229,-1.0,86,1.0,8247,8.0,743
38866,12,233,-1.0,89,1.0,4940,8.0,704
38867,12,180,15741.0,86,1.0,8010,4.0,1174
38868,37,226,-1.0,90,1.0,4743,0.0,250
38869,37,305,15742.0,99,1.0,310,11.0,321
38870,0,281,-1.0,84,1.0,14581,13.0,920
38871,37,202,46.0,90,1.0,8253,6.0,386
38872,12,267,6936.0,91,1.0,5166,7.0,171
38873,0,202,4810.0,83,1.0,6329,0.0,754
38874,19,219,125.0,88,1.0,11325,12.0,1219
38875,19,436,15743.0,97,1.0,7091,2.0,941
38876,7,384,15744.0,91,1.0,13675,13.0,685
38877,14,242,-1.0,89,1.0,10210,22.0,992
38878,37,324,15745.0,90,1.0,6958,0.0,348
38879,37,258,-1.0,87,1.0,6298,26.0,893
38880,34,321,15746.0,88,1.0,6836,23.0,426
38881,12,356,-1.0,87,1.0,3844,11.0,87
38882,37,339,15747.0,87,1.0,9683,1.0,805
38883,37,200,-1.0,92,1.0,10593,13.0,1370
38884,34,285,6484.0,91,1.0,9482,13.0,490
38885,37,289,15748.0,90,1.0,596,11.0,1358
38886,37,207,-1.0,90,1.0,14399,26.0,902
38887,12,320,15749.0,93,1.0,8718,20.0,510
38888,37,232,8590.0,87,1.0,6688,7.0,399
38889,0,275,15750.0,90,1.0,12309,4.0,754
38890,37,216,15751.0,87,1.0,365,7.0,902
38891,12,234,-1.0,91,1.0,2645,11.0,95
38892,37,290,870.0,86,1.0,14301,15.0,805
38893,37,377,15752.0,93,1.0,13453,1.0,321
38894,37,204,-1.0,84,1.0,1085,5.0,805
38895,37,125,-1.0,84,1.0,10919,7.0,348
38896,7,359,15753.0,90,1.0,6240,1.0,2
38897,28,240,4721.0,88,1.0,14519,16.0,1192
38898,28,217,15754.0,91,1.0,14519,16.0,933
38899,37,301,2422.0,90,1.0,1141,11.0,321
38900,12,138,-1.0,85,1.0,8114,26.0,11
38901,19,256,15755.0,91,1.0,6123,0.0,821
38902,37,202,-1.0,88,1.0,9166,5.0,1367
38903,37,254,254.0,87,1.0,12812,0.0,805
38904,37,235,15756.0,93,1.0,5011,7.0,369
38905,12,169,-1.0,88,1.0,5654,7.0,702
38906,19,232,12443.0,87,1.0,2096,23.0,721
38907,37,377,6489.0,90,1.0,13284,22.0,811
38908,34,199,7685.0,86,1.0,6301,25.0,867
38909,37,190,15757.0,88,1.0,8835,7.0,901
38910,12,144,15558.0,85,1.0,6013,21.0,58
38911,28,101,15758.0,82,1.0,11851,16.0,536
38912,19,228,-1.0,88,1.0,4493,12.0,1216
38913,34,179,870.0,83,1.0,13223,25.0,682
38914,37,147,-1.0,86,1.0,6646,0.0,332
38915,3,250,2448.0,85,1.0,8839,10.0,30
38916,37,272,-1.0,91,1.0,4637,7.0,348
38917,37,297,15759.0,94,1.0,5987,5.0,1368
38918,37,220,15760.0,86,1.0,12319,14.0,244
38919,19,215,15761.0,87,1.0,11093,1.0,1247
38920,7,177,38.0,83,1.0,14180,0.0,516
38921,14,230,15762.0,89,1.0,6893,27.0,992
38922,19,170,-1.0,88,1.0,7769,12.0,1256
38923,37,372,15763.0,90,1.0,14072,8.0,337
38924,37,191,15764.0,85,1.0,7891,0.0,367
38925,7,278,4140.0,85,1.0,14246,0.0,746
38926,12,164,-1.0,88,1.0,8842,22.0,11
38927,37,206,-1.0,87,1.0,13237,0.0,366
38928,37,287,15765.0,87,1.0,1601,0.0,366
38929,37,235,-1.0,88,1.0,447,19.0,378
38930,37,246,-1.0,87,1.0,953,15.0,809
38931,7,256,3529.0,86,1.0,4540,4.0,742
38932,12,153,-1.0,88,1.0,4189,19.0,62
38933,37,167,-1.0,86,1.0,7158,7.0,378
38934,19,273,-1.0,92,1.0,1015,2.0,939
38935,34,369,-1.0,90,1.0,271,25.0,859
38936,19,231,15766.0,86,1.0,2084,1.0,1239
38937,37,320,15767.0,95,1.0,14316,7.0,367
38938,37,333,4499.0,92,1.0,12111,7.0,366
38939,37,316,3430.0,91,1.0,1540,1.0,297
38940,37,325,-1.0,91,1.0,10332,21.0,1368
38941,37,166,-1.0,88,1.0,14328,4.0,1358
38942,37,232,15768.0,87,1.0,13237,0.0,253
38943,12,235,-1.0,83,1.0,11760,0.0,12
38944,37,317,11203.0,88,1.0,11666,1.0,1358
38945,14,264,954.0,90,1.0,8843,22.0,777
38946,37,408,11925.0,92,1.0,5064,0.0,399
38947,3,242,3184.0,90,1.0,7167,10.0,815
38948,28,221,15769.0,87,1.0,10665,16.0,7
38949,37,176,-1.0,89,1.0,6334,7.0,377
38950,37,224,9591.0,93,1.0,9032,0.0,348
38951,26,242,12833.0,86,1.0,1445,8.0,743
38952,12,332,14151.0,94,2.0,676,7.0,140
38953,37,293,7376.0,89,1.0,1495,0.0,399
38954,0,197,-1.0,83,1.0,13908,8.0,754
38955,12,232,15770.0,89,2.0,8117,7.0,510
38956,12,270,15771.0,87,1.0,4689,15.0,695
38957,37,230,15772.0,91,1.0,11286,7.0,886
38958,37,184,1471.0,84,1.0,4905,6.0,267
38959,37,196,-1.0,84,1.0,10028,8.0,304
38960,37,193,-1.0,91,1.0,6800,7.0,250
38961,37,333,1043.0,92,3.0,14597,5.0,321
38962,26,239,-1.0,84,1.0,8212,8.0,743
38963,37,97,34.0,83,1.0,7100,7.0,244
38964,3,140,15773.0,89,1.0,12206,10.0,815
38965,12,140,-1.0,85,1.0,9092,0.0,126
38966,14,385,15774.0,93,1.0,5839,22.0,991
38967,33,198,15775.0,88,1.0,14325,1.0,1065
38968,19,257,11757.0,93,1.0,2316,1.0,1266
38969,37,281,8841.0,89,1.0,11759,5.0,1360
38970,37,274,15776.0,90,1.0,6721,5.0,230
38971,0,255,-1.0,85,1.0,13607,5.0,758
38972,37,223,-1.0,87,1.0,12706,22.0,805
38973,7,216,2703.0,86,1.0,8646,5.0,987
38974,19,216,15777.0,88,1.0,8760,14.0,1247
38975,37,334,9107.0,90,1.0,148,7.0,903
38976,37,120,15778.0,87,1.0,10414,0.0,321
38977,37,293,15779.0,91,1.0,14553,1.0,361
38978,37,152,13460.0,82,1.0,12319,1.0,244
38979,37,232,-1.0,88,1.0,10763,7.0,337
38980,12,124,-1.0,83,1.0,3902,0.0,217
38981,37,355,15780.0,89,1.0,7011,1.0,230
38982,3,113,7706.0,90,1.0,12175,10.0,620
38983,33,286,15781.0,90,1.0,1408,0.0,1353
38984,12,233,-1.0,89,2.0,4366,11.0,96
38985,0,216,-1.0,81,1.0,6098,5.0,754
38986,37,303,15782.0,94,1.0,12427,7.0,361
38987,37,412,15783.0,95,1.0,7620,13.0,399
38988,12,249,9833.0,88,1.0,8117,20.0,510
38989,37,149,15784.0,87,1.0,5964,5.0,267
38990,19,282,15785.0,89,1.0,4888,2.0,939
38991,12,218,15786.0,93,1.0,222,0.0,211
38992,7,224,-1.0,82,1.0,11197,1.0,421
38993,12,154,-1.0,87,1.0,3978,3.0,59
38994,12,257,-1.0,92,1.0,5756,0.0,208
38995,2,208,38.0,88,1.0,10802,0.0,799
38996,37,306,15787.0,91,1.0,4332,2.0,369
38997,37,394,15788.0,91,1.0,12082,13.0,361
38998,37,169,15789.0,83,1.0,13524,19.0,805
38999,19,294,-1.0,95,1.0,8751,12.0,1216
39000,3,201,15790.0,87,1.0,11223,10.0,815
39001,2,242,-1.0,87,1.0,10525,8.0,1095
39002,37,222,2156.0,85,1.0,9127,22.0,805
39003,0,256,15791.0,91,1.0,6553,1.0,754
39004,12,253,15792.0,90,1.0,7148,20.0,510
39005,37,299,7564.0,91,1.0,13707,5.0,321
39006,12,175,913.0,93,1.0,5343,0.0,126
39007,37,215,15793.0,89,1.0,14531,7.0,234
39008,12,179,15794.0,85,1.0,2525,4.0,1145
39009,37,144,15795.0,89,1.0,4704,13.0,885
39010,37,206,8384.0,88,1.0,10046,7.0,348
39011,37,222,-1.0,88,1.0,10426,8.0,13
39012,14,221,11586.0,85,1.0,11593,22.0,777
39013,37,206,15796.0,88,1.0,6044,6.0,274
39014,19,262,-1.0,90,1.0,8725,1.0,1256
39015,37,194,-1.0,92,1.0,1935,5.0,321
39016,37,216,15797.0,88,1.0,8334,23.0,244
39017,3,179,9333.0,90,1.0,12698,10.0,815
39018,12,178,-1.0,89,1.0,3549,3.0,59
39019,37,151,3588.0,85,1.0,9725,21.0,298
39020,12,241,-1.0,95,1.0,3454,11.0,86
39021,37,300,15798.0,92,1.0,13338,7.0,366
39022,19,201,-1.0,87,1.0,5956,12.0,1226
39023,19,200,15799.0,85,1.0,6422,12.0,1233
39024,37,359,-1.0,89,1.0,6800,6.0,321
39025,12,223,-1.0,94,1.0,3419,3.0,87
39026,28,220,5973.0,86,1.0,12910,16.0,536
39027,37,332,15800.0,94,1.0,1356,13.0,369
39028,12,216,-1.0,90,1.0,8698,18.0,996
39029,37,171,15801.0,84,1.0,9821,1.0,337
39030,37,261,2917.0,90,1.0,8291,1.0,1358
39031,12,294,15802.0,89,1.0,5601,14.0,1148
39032,12,205,245.0,91,1.0,2679,11.0,77
39033,0,229,-1.0,85,1.0,12986,5.0,754
39034,37,161,15803.0,87,1.0,4516,22.0,1370
39035,12,188,-1.0,85,1.0,5379,0.0,206
39036,12,133,15804.0,87,1.0,14626,11.0,63
39037,37,178,-1.0,85,1.0,9537,13.0,1358
39038,14,260,6683.0,90,3.0,12182,22.0,991
39039,37,262,15805.0,93,1.0,12781,11.0,337
39040,37,349,105.0,92,1.0,11732,0.0,369
39041,19,205,-1.0,88,1.0,4580,24.0,827
39042,37,301,-1.0,86,1.0,1656,13.0,1358
39043,37,225,1202.0,86,1.0,12365,0.0,367
39044,37,302,10451.0,90,1.0,12471,7.0,902
39045,37,360,105.0,88,1.0,14072,5.0,337
39046,12,200,15806.0,87,1.0,8158,19.0,710
39047,12,219,15807.0,87,1.0,2220,13.0,1001
39048,37,327,-1.0,86,1.0,11287,11.0,321
39049,19,210,15808.0,87,1.0,5887,1.0,1219
39050,3,191,10632.0,89,1.0,9659,22.0,1326
39051,37,429,-1.0,90,1.0,13656,13.0,900
39052,19,238,5138.0,87,1.0,13782,13.0,1060
39053,19,160,15809.0,85,1.0,4513,14.0,1060
39054,7,155,145.0,80,1.0,9391,8.0,685
39055,37,168,15810.0,83,1.0,1589,7.0,366
39056,37,282,10841.0,89,1.0,1900,13.0,378
39057,19,221,-1.0,88,1.0,8261,24.0,821
39058,12,228,15811.0,86,1.0,1046,20.0,510
39059,37,442,15812.0,93,1.0,5905,5.0,1360
39060,37,277,-1.0,90,1.0,7258,13.0,897
39061,34,254,15813.0,89,1.0,9435,23.0,426
39062,37,166,-1.0,86,1.0,1946,21.0,332
39063,37,197,1162.0,88,1.0,13366,7.0,377
39064,37,248,-1.0,84,1.0,13208,18.0,372
39065,37,167,-1.0,89,1.0,4373,5.0,321
39066,19,296,15279.0,94,1.0,519,2.0,950
39067,37,229,955.0,90,1.0,7913,7.0,377
39068,37,230,-1.0,87,1.0,4969,0.0,378
39069,12,308,1556.0,89,1.0,8013,26.0,11
39070,7,327,38.0,86,1.0,9985,5.0,524
39071,26,310,-1.0,92,1.0,5108,8.0,743
39072,37,252,15814.0,91,1.0,14469,7.0,348
39073,26,247,-1.0,88,1.0,11458,7.0,1351
39074,12,156,-1.0,83,1.0,1662,8.0,570
39075,12,277,15815.0,89,1.0,8291,18.0,996
39076,19,249,-1.0,89,1.0,9894,12.0,1216
39077,18,310,15816.0,89,1.0,838,5.0,607
39078,12,228,-1.0,91,1.0,3340,11.0,93
39079,7,213,5403.0,86,1.0,13675,0.0,526
39080,37,178,7615.0,86,1.0,12706,0.0,805
39081,19,358,15817.0,89,1.0,1096,12.0,1242
39082,26,328,6283.0,92,1.0,13552,11.0,597
39083,19,209,15818.0,85,1.0,10965,1.0,1048
39084,37,389,15819.0,88,1.0,933,26.0,366
39085,37,151,9.0,86,1.0,7957,5.0,290
39086,37,201,-1.0,91,1.0,13710,15.0,313
39087,37,190,-1.0,90,1.0,6674,5.0,321
39088,37,377,105.0,90,1.0,5987,21.0,1368
39089,37,183,15820.0,88,1.0,4300,1.0,332
39090,37,333,-1.0,91,1.0,1596,15.0,370
39091,12,240,15821.0,90,1.0,679,20.0,510
39092,37,262,-1.0,87,1.0,9270,7.0,250
39093,12,218,15822.0,86,1.0,5711,19.0,1019
39094,12,344,15823.0,92,1.0,3156,4.0,1145
39095,19,193,-1.0,87,1.0,1985,1.0,1219
39096,12,240,15824.0,90,1.0,5265,22.0,11
39097,37,152,10520.0,89,1.0,530,0.0,902
39098,37,292,15825.0,90,1.0,9024,1.0,337
39099,12,206,-1.0,85,1.0,3147,8.0,87
39100,14,250,2980.0,87,1.0,12180,22.0,778
39101,37,185,15826.0,87,1.0,9034,7.0,399
39102,37,228,15827.0,89,1.0,12607,0.0,366
39103,19,300,15828.0,86,1.0,13111,1.0,1280
39104,28,253,4464.0,88,1.0,11433,16.0,536
39105,12,180,359.0,88,1.0,2353,7.0,218
39106,37,205,15829.0,89,1.0,9660,5.0,388
39107,37,334,5571.0,92,1.0,10897,7.0,234
39108,37,366,15830.0,94,1.0,12954,0.0,236
39109,37,267,15831.0,91,1.0,14651,7.0,348
39110,37,101,-1.0,81,1.0,871,24.0,297
39111,34,252,4181.0,87,1.0,10166,14.0,861
39112,19,266,-1.0,86,1.0,9056,12.0,1219
39113,37,288,15832.0,90,1.0,12605,11.0,1365
39114,37,271,15833.0,88,2.0,12577,7.0,901
39115,12,136,15834.0,84,1.0,2214,0.0,202
39116,37,219,-1.0,83,1.0,7487,5.0,321
39117,14,186,15835.0,83,1.0,13631,22.0,777
39118,12,289,15836.0,91,1.0,8366,26.0,11
39119,26,247,15837.0,90,1.0,14012,8.0,743
39120,26,158,-1.0,84,1.0,7700,0.0,743
39121,37,233,-1.0,91,1.0,11799,7.0,348
39122,19,252,-1.0,90,1.0,1807,2.0,941
39123,19,302,15838.0,92,1.0,6876,12.0,1242
39124,7,243,3033.0,85,1.0,6050,5.0,524
39125,12,181,15839.0,84,1.0,4955,20.0,510
39126,28,210,6758.0,86,1.0,5880,16.0,7
39127,19,223,397.0,90,1.0,8762,23.0,721
39128,37,322,15840.0,91,1.0,10541,20.0,234
39129,37,231,-1.0,88,1.0,8652,19.0,239
39130,37,323,10408.0,92,1.0,1128,7.0,234
39131,28,139,4905.0,84,1.0,713,19.0,1334
39132,37,199,9994.0,89,1.0,12788,7.0,889
39133,37,304,15841.0,92,1.0,1136,6.0,280
39134,12,196,15842.0,85,1.0,5382,0.0,202
39135,37,288,867.0,94,1.0,10346,13.0,367
39136,19,166,-1.0,83,1.0,1713,0.0,1060
39137,12,99,-1.0,82,1.0,5153,0.0,117
39138,34,248,8892.0,89,1.0,13649,14.0,856
39139,19,218,12646.0,91,1.0,11306,0.0,721
39140,37,165,10000.0,87,1.0,4964,6.0,232
39141,19,192,3739.0,91,1.0,12608,2.0,941
39142,12,162,-1.0,87,1.0,2665,11.0,90
39143,37,281,1844.0,93,1.0,8232,7.0,377
39144,12,177,-1.0,85,1.0,2591,11.0,58
39145,28,209,15843.0,92,1.0,10281,17.0,536
39146,37,226,15844.0,85,1.0,7215,19.0,337
39147,19,184,99.0,83,1.0,14676,23.0,1307
39148,37,299,15845.0,90,1.0,9032,7.0,348
39149,37,296,-1.0,93,1.0,14492,0.0,902
39150,37,236,9974.0,86,1.0,13716,0.0,348
39151,37,197,15846.0,88,1.0,2448,7.0,896
39152,19,283,3739.0,94,1.0,946,2.0,941
39153,37,128,-1.0,83,1.0,8811,6.0,378
39154,34,259,13962.0,88,1.0,1296,1.0,680
39155,2,264,15847.0,86,1.0,7676,21.0,1090
39156,37,262,6390.0,88,1.0,12716,5.0,278
39157,12,328,15848.0,89,1.0,1029,21.0,71
39158,37,94,-1.0,82,1.0,11920,0.0,348
39159,37,303,15849.0,89,1.0,1478,1.0,1358
39160,37,270,5175.0,90,1.0,10365,1.0,405
39161,0,328,2678.0,91,1.0,6643,1.0,759
39162,12,221,4751.0,87,1.0,5237,7.0,119
39163,19,293,-1.0,93,1.0,465,2.0,941
39164,37,395,2191.0,94,1.0,12195,23.0,244
39165,34,201,11841.0,88,1.0,11538,14.0,504
39166,37,332,13727.0,90,1.0,14149,14.0,244
39167,12,210,6216.0,89,1.0,12996,20.0,510
39168,19,133,-1.0,83,1.0,1884,0.0,828
39169,37,339,15654.0,86,1.0,5953,1.0,332
39170,37,398,15850.0,90,1.0,112,6.0,348
39171,12,278,-1.0,90,1.0,7356,18.0,1000
39172,37,172,-1.0,86,1.0,2482,0.0,378
39173,19,185,15851.0,87,1.0,13532,12.0,475
39174,14,251,15852.0,89,1.0,11211,22.0,784
39175,12,176,2966.0,87,1.0,8434,0.0,126
39176,37,130,-1.0,90,1.0,10332,21.0,1358
39177,33,502,15853.0,89,1.0,8616,14.0,1183
39178,37,399,11678.0,91,1.0,9464,5.0,1365
39179,12,282,12920.0,92,1.0,8433,22.0,11
39180,37,304,5683.0,91,1.0,60,5.0,1370
39181,19,274,-1.0,89,1.0,11324,12.0,1219
39182,19,208,2389.0,89,1.0,10293,2.0,732
39183,37,248,869.0,89,1.0,7891,5.0,337
39184,37,238,15854.0,85,1.0,6761,13.0,232
39185,37,248,15855.0,87,1.0,13237,0.0,361
39186,7,198,-1.0,82,1.0,11533,8.0,506
39187,14,305,1383.0,94,1.0,11593,22.0,777
39188,12,212,23.0,89,1.0,13548,26.0,11
39189,28,126,15856.0,83,1.0,14519,16.0,933
39190,37,404,15077.0,91,1.0,8623,8.0,230
39191,12,122,15857.0,84,1.0,3722,11.0,78
39192,34,219,15858.0,86,1.0,10569,25.0,860
39193,12,200,15859.0,89,1.0,14079,20.0,510
39194,37,251,15860.0,91,1.0,12082,13.0,253
39195,28,301,15861.0,93,1.0,1993,16.0,540
39196,19,257,15862.0,92,1.0,7296,2.0,941
39197,26,210,-1.0,87,1.0,6498,0.0,743
39198,3,144,-1.0,85,1.0,6735,8.0,815
39199,19,359,19.0,84,1.0,1839,1.0,467
39200,37,295,3513.0,92,1.0,12354,7.0,377
39201,37,178,1975.0,85,1.0,4516,8.0,1360
39202,37,237,1280.0,91,1.0,14467,0.0,321
39203,37,156,2018.0,86,1.0,8945,0.0,399
39204,37,137,15863.0,87,1.0,12420,5.0,321
39205,37,248,-1.0,91,1.0,13570,7.0,377
39206,37,169,397.0,87,1.0,8334,23.0,244
39207,7,216,770.0,84,1.0,12053,5.0,506
39208,37,279,15864.0,91,1.0,9464,11.0,1358
39209,37,233,15865.0,91,2.0,10379,11.0,335
39210,37,314,14688.0,90,1.0,5886,26.0,234
39211,12,189,15866.0,88,1.0,5332,7.0,171
39212,28,296,1112.0,94,1.0,11431,16.0,536
39213,37,329,-1.0,91,1.0,13331,7.0,805
39214,37,265,15867.0,90,1.0,7673,7.0,359
39215,12,129,-1.0,83,1.0,2945,11.0,63
39216,3,146,-1.0,88,1.0,7167,10.0,815
39217,28,294,63.0,92,1.0,1982,16.0,686
39218,19,214,13490.0,89,1.0,13516,12.0,475
39219,19,154,7013.0,87,1.0,14177,13.0,1060
39220,28,251,15868.0,86,1.0,6354,16.0,1192
39221,12,159,15869.0,84,1.0,6652,11.0,58
39222,0,234,2238.0,87,1.0,11947,4.0,754
39223,19,248,-1.0,86,1.0,2137,1.0,1219
39224,3,230,15870.0,92,1.0,1035,10.0,1345
39225,12,186,6359.0,87,1.0,3897,11.0,63
39226,12,235,12452.0,91,1.0,5258,0.0,126
39227,37,337,7176.0,92,1.0,8357,1.0,321
39228,19,192,11182.0,89,1.0,11090,12.0,1236
39229,12,211,15871.0,88,1.0,10147,11.0,58
39230,12,152,-1.0,88,1.0,2634,11.0,57
39231,37,394,15872.0,89,1.0,10339,11.0,289
39232,37,205,105.0,91,1.0,12954,0.0,236
39233,37,228,15873.0,90,1.0,7856,1.0,372
39234,37,250,1583.0,88,1.0,10103,13.0,361
39235,0,302,-1.0,88,1.0,13440,4.0,754
39236,37,147,105.0,88,1.0,10257,7.0,377
39237,12,279,-1.0,90,1.0,2560,11.0,77
39238,37,369,15874.0,92,1.0,4868,13.0,898
39239,12,224,-1.0,87,1.0,8886,18.0,1005
39240,37,166,15875.0,86,1.0,7931,5.0,888
39241,37,332,5062.0,92,1.0,12157,6.0,267
39242,33,243,4887.0,90,1.0,12722,13.0,1182
39243,37,276,265.0,94,1.0,6012,0.0,276
39244,37,267,5179.0,91,1.0,12772,5.0,289
39245,12,105,-1.0,85,1.0,3218,19.0,62
39246,37,400,1571.0,87,1.0,8825,7.0,902
39247,37,438,2924.0,94,1.0,5503,7.0,902
39248,37,171,15876.0,84,1.0,7165,7.0,348
39249,12,242,15877.0,89,1.0,5264,7.0,174
39250,19,198,2191.0,86,1.0,11673,23.0,721
39251,12,214,-1.0,92,1.0,2614,11.0,85
39252,26,220,15878.0,88,1.0,13428,7.0,488
39253,37,151,15879.0,84,1.0,4915,6.0,267
39254,7,247,15880.0,85,1.0,8646,19.0,511
39255,12,255,15881.0,92,1.0,5421,0.0,208
39256,37,248,15882.0,90,1.0,8327,1.0,1368
39257,37,146,15883.0,85,1.0,1174,1.0,378
